geo_sk,geo_key,current_region,current_gouvernorat,current_localite,current_code_postal,approved_region,approved_gouvernorat,approved_delegation,approved_localite,approved_code_postal,approval_status,reviewer_comment,review_decision_rule,geo_audit_status,confidence_score,matched_source_field,matched_reference_key
4257,UNKNOWN|06101999|UNKNOWN|DENDEN|UNKNOWN,UNKNOWN,06101999,DENDEN,UNKNOWN,GRAND TUNIS,MANOUBA,MANOUBA,DENDEN,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|MANOUBA|MANOUBA|DENDEN|UNKNOWN
4748,UNKNOWN|MNIHLA|ARIANA|MNIHLA|UNKNOWN,ARIANA,MNIHLA,MNIHLA,UNKNOWN,GRAND TUNIS,ARIANA,MNIHLA,MNIHLA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|ARIANA|MNIHLA|MNIHLA|UNKNOWN
4749,UNKNOWN|MNIHLA|TUNIS|TUNIS|UNKNOWN,TUNIS,MNIHLA,TUNIS,UNKNOWN,GRAND TUNIS,TUNIS,TUNIS,TUNIS,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|TUNIS|TUNIS|UNKNOWN
4750,UNKNOWN|MOKNINE|MOKNINE|MOKNINE|UNKNOWN,MOKNINE,MOKNINE,MOKNINE,UNKNOWN,CENTRE EST,MONASTIR,MOKNINE,MOKNINE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|MONASTIR|MOKNINE|MOKNINE|UNKNOWN
4754,UNKNOWN|MONASTIE|UNKNOWN|SAHLINE|UNKNOWN,UNKNOWN,MONASTIE,SAHLINE,UNKNOWN,CENTRE EST,MONASTIR,SAHLINE,SAHLINE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|MONASTIR|SAHLINE|SAHLINE|UNKNOWN
1799,TUNISIE|MONASTIR|BEMBLA|MENZEL ENNOUR|UNKNOWN,BEMBLA,MONASTIR,MENZEL ENNOUR,UNKNOWN,CENTRE EST,MONASTIR,JEMMAL,MENZEL ENOUR,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,CENTRE EST|MONASTIR|JEMMAL|MENZEL ENOUR|UNKNOWN
1938,TUNISIE|MONASTIR|UNKNOWN|JEMMEL|UNKNOWN,UNKNOWN,MONASTIR,JEMMEL,UNKNOWN,CENTRE EST,MONASTIR,JEMMAL,JEMMAL,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,CENTRE EST|MONASTIR|JEMMAL|JEMMAL|UNKNOWN
4759,UNKNOWN|MONPLAISIR|TUNIS|TUNIS|UNKNOWN,TUNIS,MONPLAISIR,TUNIS,UNKNOWN,GRAND TUNIS,TUNIS,TUNIS,TUNIS,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|TUNIS|TUNIS|UNKNOWN
4762,UNKNOWN|MORNAG|BEN AROUS|MORNAG|UNKNOWN,BEN AROUS,MORNAG,MORNAG,UNKNOWN,GRAND TUNIS,BEN AROUS,MORNAG,MORNAG,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|BEN AROUS|MORNAG|MORNAG|UNKNOWN
4763,UNKNOWN|MORNAG|BENA AROUS|MORNAG|UNKNOWN,BENA AROUS,MORNAG,MORNAG,UNKNOWN,GRAND TUNIS,BEN AROUS,MORNAG,MORNAG,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|BEN AROUS|MORNAG|MORNAG|UNKNOWN
4764,UNKNOWN|MORNAG|MORNAG|MORNAG|UNKNOWN,MORNAG,MORNAG,MORNAG,UNKNOWN,GRAND TUNIS,BEN AROUS,MORNAG,MORNAG,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|BEN AROUS|MORNAG|MORNAG|UNKNOWN
4766,UNKNOWN|MORNAGUIA|MANNOUBA|MORNAGUIA|UNKNOWN,MANNOUBA,MORNAGUIA,MORNAGUIA,UNKNOWN,GRAND TUNIS,MANOUBA,MORNAGUIA,MORNAGUIA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|MANOUBA|MORNAGUIA|MORNAGUIA|UNKNOWN
4767,UNKNOWN|MORNAGUIA|MORNAGUIA|MORNAGUIA|UNKNOWN,MORNAGUIA,MORNAGUIA,MORNAGUIA,UNKNOWN,GRAND TUNIS,MANOUBA,MORNAGUIA,MORNAGUIA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|MANOUBA|MORNAGUIA|MORNAGUIA|UNKNOWN
4768,UNKNOWN|MORNAGUIA|TUNIS|MORNAGUIA|UNKNOWN,TUNIS,MORNAGUIA,MORNAGUIA,UNKNOWN,GRAND TUNIS,MANOUBA,MORNAGUIA,MORNAGUIA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|MANOUBA|MORNAGUIA|MORNAGUIA|UNKNOWN
4769,UNKNOWN|MORNAGUIA|TUNIS|TUNIS|UNKNOWN,TUNIS,MORNAGUIA,TUNIS,UNKNOWN,GRAND TUNIS,TUNIS,TUNIS,TUNIS,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|TUNIS|TUNIS|UNKNOWN
4770,UNKNOWN|MORNEG|MORNAG|MORNAG|UNKNOWN,MORNAG,MORNEG,MORNAG,UNKNOWN,GRAND TUNIS,BEN AROUS,MORNAG,MORNAG,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|BEN AROUS|MORNAG|MORNAG|UNKNOWN
4771,UNKNOWN|MOUROUJ|BEN RAOUS|MOUROUJ|UNKNOWN,BEN RAOUS,MOUROUJ,MOUROUJ,UNKNOWN,GRAND TUNIS,BEN AROUS,EL MOUROUJ,EL MOUROUJ,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,GRAND TUNIS|BEN AROUS|EL MOUROUJ|EL MOUROUJ|UNKNOWN
4774,UNKNOWN|MSAKEN|MSAEKN|MSAKEN|UNKNOWN,MSAEKN,MSAKEN,MSAKEN,UNKNOWN,CENTRE EST,SOUSSE,MSAKEN,MSAKEN,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SOUSSE|MSAKEN|MSAKEN|UNKNOWN
4775,UNKNOWN|MSAKEN|MSAKEN|MSAKEN|UNKNOWN,MSAKEN,MSAKEN,MSAKEN,UNKNOWN,CENTRE EST,SOUSSE,MSAKEN,MSAKEN,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SOUSSE|MSAKEN|MSAKEN|UNKNOWN
4777,UNKNOWN|MSAKEN|SOUSSE|MSAKEN|UNKNOWN,SOUSSE,MSAKEN,MSAKEN,UNKNOWN,CENTRE EST,SOUSSE,MSAKEN,MSAKEN,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SOUSSE|MSAKEN|MSAKEN|UNKNOWN
4778,UNKNOWN|MSAKEN|SOUSSE|SOUSSE|UNKNOWN,SOUSSE,MSAKEN,SOUSSE,UNKNOWN,CENTRE EST,SOUSSE,SOUSSE,SOUSSE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SOUSSE|SOUSSE|SOUSSE|UNKNOWN
4780,UNKNOWN|MSAKENS|SOUSSE|MSAKEN|UNKNOWN,SOUSSE,MSAKENS,MSAKEN,UNKNOWN,CENTRE EST,SOUSSE,MSAKEN,MSAKEN,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SOUSSE|MSAKEN|MSAKEN|UNKNOWN
2018,TUNISIE|NABEUL|DAR CHAABANE ELFEHRI|MAAMOURA|UNKNOWN,DAR CHAABANE ELFEHRI,NABEUL,MAAMOURA,UNKNOWN,NORD EST,NABEUL,EL MAAMOURA,EL MAAMOURA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,NORD EST|NABEUL|EL MAAMOURA|EL MAAMOURA|UNKNOWN
2105,TUNISIE|NABEUL|HAMMAMET|BOUARGOUB|UNKNOWN,HAMMAMET,NABEUL,BOUARGOUB,UNKNOWN,NORD EST,NABEUL,BOU ARGOUB,BOU ARGOUB,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,NORD EST|NABEUL|BOU ARGOUB|BOU ARGOUB|UNKNOWN
2167,TUNISIE|NABEUL|KORBA|KLIBIA|UNKNOWN,KORBA,NABEUL,KLIBIA,UNKNOWN,NORD EST,NABEUL,KELIBIA,KELIBIA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,NORD EST|NABEUL|KELIBIA|KELIBIA|UNKNOWN
2255,TUNISIE|NABEUL|NABEUL|MAAMOURA|UNKNOWN,NABEUL,NABEUL,MAAMOURA,UNKNOWN,NORD EST,NABEUL,EL MAAMOURA,EL MAAMOURA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,NORD EST|NABEUL|EL MAAMOURA|EL MAAMOURA|UNKNOWN
2262,TUNISIE|NABEUL|NABEUL|NABEL|UNKNOWN,NABEUL,NABEUL,NABEL,UNKNOWN,NORD EST,NABEUL,NABEUL,NABEUL,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,1.0,localite,NORD EST|NABEUL|NABEUL|NABEUL|UNKNOWN
4784,UNKNOWN|NABEUL EU|NABEUL|NABEUL|UNKNOWN,NABEUL,NABEUL EU,NABEUL,UNKNOWN,NORD EST,NABEUL,NABEUL,NABEUL,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD EST|NABEUL|NABEUL|NABEUL|UNKNOWN
4785,UNKNOWN|NASER 1|TUNIS|TUNIS|UNKNOWN,TUNIS,NASER 1,TUNIS,UNKNOWN,GRAND TUNIS,TUNIS,TUNIS,TUNIS,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|TUNIS|TUNIS|UNKNOWN
4786,UNKNOWN|NASIR|ARIANA|TUNIS|UNKNOWN,ARIANA,NASIR,TUNIS,UNKNOWN,GRAND TUNIS,TUNIS,TUNIS,TUNIS,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|TUNIS|TUNIS|UNKNOWN
4788,UNKNOWN|NEFZA|UNKNOWN|NEFZA|UNKNOWN,UNKNOWN,NEFZA,NEFZA,UNKNOWN,NORD OUEST,BEJA,NEFZA,NEFZA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD OUEST|BEJA|NEFZA|NEFZA|UNKNOWN
4790,UNKNOWN|OUARDANINE|OUERDANINE|OUERDANINE|UNKNOWN,OUERDANINE,OUARDANINE,OUERDANINE,UNKNOWN,CENTRE EST,MONASTIR,OUERDANINE,OUERDANINE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|MONASTIR|OUERDANINE|OUERDANINE|UNKNOWN
4791,UNKNOWN|OUARDIA|BEN AROUS|OUARDIA|UNKNOWN,BEN AROUS,OUARDIA,OUARDIA,UNKNOWN,GRAND TUNIS,TUNIS,EL OUARDIA,EL OUARDIA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,GRAND TUNIS|TUNIS|EL OUARDIA|EL OUARDIA|UNKNOWN
4792,UNKNOWN|OUDREF|GABES|GABES|UNKNOWN,GABES,OUDREF,GABES,UNKNOWN,SUD EST,GABES,GABES,GABES,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,SUD EST|GABES|GABES|GABES|UNKNOWN
4793,UNKNOWN|OUED ELLIL|MANNOUBA|OUED ELLIL|UNKNOWN,MANNOUBA,OUED ELLIL,OUED ELLIL,UNKNOWN,GRAND TUNIS,MANOUBA,OUED ELLIL,OUED ELLIL,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|MANOUBA|OUED ELLIL|OUED ELLIL|UNKNOWN
4794,UNKNOWN|OUED ELLIL|TUNIS|TUNIS|UNKNOWN,TUNIS,OUED ELLIL,TUNIS,UNKNOWN,GRAND TUNIS,TUNIS,TUNIS,TUNIS,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|TUNIS|TUNIS|UNKNOWN
4796,UNKNOWN|OUERDANINE|MONASTIR|OUERDANINE|UNKNOWN,MONASTIR,OUERDANINE,OUERDANINE,UNKNOWN,CENTRE EST,MONASTIR,OUERDANINE,OUERDANINE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|MONASTIR|OUERDANINE|OUERDANINE|UNKNOWN
4803,UNKNOWN|RADES|BEN AROUS|RADES|UNKNOWN,BEN AROUS,RADES,RADES,UNKNOWN,GRAND TUNIS,BEN AROUS,RADES,RADES,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|BEN AROUS|RADES|RADES|UNKNOWN
4805,UNKNOWN|RADES|RADES|RADES|UNKNOWN,RADES,RADES,RADES,UNKNOWN,GRAND TUNIS,BEN AROUS,RADES,RADES,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|BEN AROUS|RADES|RADES|UNKNOWN
4806,UNKNOWN|RADES|RADSE|RADES|UNKNOWN,RADSE,RADES,RADES,UNKNOWN,GRAND TUNIS,BEN AROUS,RADES,RADES,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|BEN AROUS|RADES|RADES|UNKNOWN
4807,UNKNOWN|RADES|TUNIS|RADES|UNKNOWN,TUNIS,RADES,RADES,UNKNOWN,GRAND TUNIS,BEN AROUS,RADES,RADES,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|BEN AROUS|RADES|RADES|UNKNOWN
4808,UNKNOWN|RADES|TUNIS|TUNIS|UNKNOWN,TUNIS,RADES,TUNIS,UNKNOWN,GRAND TUNIS,TUNIS,TUNIS,TUNIS,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|TUNIS|TUNIS|UNKNOWN
4810,UNKNOWN|RADES7NOVEM|BEN AROUS|BEN AROUS|UNKNOWN,BEN AROUS,RADES7NOVEM,BEN AROUS,UNKNOWN,GRAND TUNIS,BEN AROUS,BEN AROUS,BEN AROUS,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|BEN AROUS|BEN AROUS|BEN AROUS|UNKNOWN
4811,UNKNOWN|RAOUED|ARIANA|ARIANA|UNKNOWN,ARIANA,RAOUED,ARIANA,UNKNOWN,GRAND TUNIS,ARIANA,ARIANA,ARIANA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|ARIANA|ARIANA|ARIANA|UNKNOWN
4812,UNKNOWN|RAOUED|ARIANA|RAOUED|UNKNOWN,ARIANA,RAOUED,RAOUED,UNKNOWN,GRAND TUNIS,ARIANA,RAOUED,RAOUED,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|ARIANA|RAOUED|RAOUED|UNKNOWN
4814,UNKNOWN|RAOUED|RAOUED|RAOUED|UNKNOWN,RAOUED,RAOUED,RAOUED,UNKNOWN,GRAND TUNIS,ARIANA,RAOUED,RAOUED,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|ARIANA|RAOUED|RAOUED|UNKNOWN
4815,UNKNOWN|RAOUED|TUNIS|MANNOUBA|UNKNOWN,TUNIS,RAOUED,MANNOUBA,UNKNOWN,GRAND TUNIS,MANOUBA,MANOUBA,MANOUBA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,GRAND TUNIS|MANOUBA|MANOUBA|MANOUBA|UNKNOWN
4816,UNKNOWN|RAOUED|TUNIS|RAOUED|UNKNOWN,TUNIS,RAOUED,RAOUED,UNKNOWN,GRAND TUNIS,ARIANA,RAOUED,RAOUED,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|ARIANA|RAOUED|RAOUED|UNKNOWN
4817,UNKNOWN|RAOUED|UNKNOWN|RAOUED|UNKNOWN,UNKNOWN,RAOUED,RAOUED,UNKNOWN,GRAND TUNIS,ARIANA,RAOUED,RAOUED,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|ARIANA|RAOUED|RAOUED|UNKNOWN
4819,UNKNOWN|RAS JBAL|TUNIS|TUNIS|UNKNOWN,TUNIS,RAS JBAL,TUNIS,UNKNOWN,GRAND TUNIS,TUNIS,TUNIS,TUNIS,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|TUNIS|TUNIS|TUNIS|UNKNOWN
4821,UNKNOWN|RDES|UNKNOWN|RADES|UNKNOWN,UNKNOWN,RDES,RADES,UNKNOWN,GRAND TUNIS,BEN AROUS,RADES,RADES,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,GRAND TUNIS|BEN AROUS|RADES|RADES|UNKNOWN
4822,UNKNOWN|REGUEB|REGUEB|REGUEB|UNKNOWN,REGUEB,REGUEB,REGUEB,UNKNOWN,CENTRE OUEST,SIDI BOUZID,REGUEB,REGUEB,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE OUEST|SIDI BOUZID|REGUEB|REGUEB|UNKNOWN
4824,UNKNOWN|REGUEB|SIDI BOUZID|REGUEB|UNKNOWN,SIDI BOUZID,REGUEB,REGUEB,UNKNOWN,CENTRE OUEST,SIDI BOUZID,REGUEB,REGUEB,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE OUEST|SIDI BOUZID|REGUEB|REGUEB|UNKNOWN
4825,UNKNOWN|REGUEB|SIDI BOUZID|RGUEB|UNKNOWN,SIDI BOUZID,REGUEB,RGUEB,UNKNOWN,CENTRE OUEST,SIDI BOUZID,REGUEB,REGUEB,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,CENTRE OUEST|SIDI BOUZID|REGUEB|REGUEB|UNKNOWN
4827,UNKNOWN|RGUEB|REGUEB|REGUEB|UNKNOWN,REGUEB,RGUEB,REGUEB,UNKNOWN,CENTRE OUEST,SIDI BOUZID,REGUEB,REGUEB,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE OUEST|SIDI BOUZID|REGUEB|REGUEB|UNKNOWN
4829,UNKNOWN|ROHIA|ROHIA|ROHIA|UNKNOWN,ROHIA,ROHIA,ROHIA,UNKNOWN,NORD OUEST,SILIANA,ROUHIA,ROUHIA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,NORD OUEST|SILIANA|ROUHIA|ROUHIA|UNKNOWN
4830,UNKNOWN|ROHIA|SILIANA|ROHIA|UNKNOWN,SILIANA,ROHIA,ROHIA,UNKNOWN,NORD OUEST,SILIANA,ROUHIA,ROUHIA,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.95,localite,NORD OUEST|SILIANA|ROUHIA|ROUHIA|UNKNOWN
4831,UNKNOWN|RONT POINT|SOUSSE|SOUSSE|UNKNOWN,SOUSSE,RONT POINT,SOUSSE,UNKNOWN,CENTRE EST,SOUSSE,SOUSSE,SOUSSE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,CENTRE EST|SOUSSE|SOUSSE|SOUSSE|UNKNOWN
4832,UNKNOWN|ROUTE DE CO|BIZERTE|BIZERTE|UNKNOWN,BIZERTE,ROUTE DE CO,BIZERTE,UNKNOWN,NORD EST,BIZERTE,BIZERTE,BIZERTE,UNKNOWN,APPROVED,Approved by conservative geo review: high-confidence localite-based reference match; no source/reference conflict.,AUTO_SAFE_LOCALITE_MATCH_CONF_GE_095,CORRECTION_CANDIDATE,0.97,localite,NORD EST|BIZERTE|BIZERTE|BIZERTE|UNKNOWN
